timestamp,avgEAR,is_closed,closed_frames,blnk_count,blink_rate_per_min,average_blink_duration,fatigue_flag
1765977520.68,0.133,0,0,21,58.22,0.097,0
1765977521.69,0.262,0,0,24,63.59,0.096,0
1765977522.7,0.412,0,0,25,63.39,0.095,0
1765977523.71,0.459,0,0,25,60.82,0.095,0
1765977524.75,0.293,0,0,27,63.02,0.094,0
1765977525.75,0.187,1,1,27,60.65,0.094,0
1765977526.77,0.238,0,0,28,60.59,0.098,0
1765977527.77,0.198,1,11,30,62.66,0.094,1
1765977528.78,0.185,0,0,34,68.59,0.106,0
1765977529.84,0.218,1,1,38,74.03,0.101,0
1765977530.84,0.26,0,0,39,73.59,0.099,0
1765977531.85,0.244,0,0,40,73.15,0.101,0
1765977532.89,0.155,1,1,43,76.23,0.099,0
1765977533.9,0.259,0,0,46,79.17,0.103,0
1765977534.91,0.203,1,3,46,76.94,0.103,0
1765977535.97,0.211,1,2,50,81.24,0.1,0
1765977536.98,0.225,0,0,52,82.22,0.1,0
1765977538.0,0.226,0,1,58,89.32,0.097,0
1765977539.04,0.208,1,13,63,94.52,0.102,1
1765977540.04,0.201,1,44,63,92.19,0.102,1
1765977541.05,0.196,1,74,63,89.97,0.102,1
1765977542.1,0.203,1,105,63,87.78,0.102,1
1765977543.11,0.222,0,105,67,91.23,0.151,1
1765977544.13,0.213,1,112,69,91.84,0.158,1
1765977545.14,0.254,0,97,75,97.64,0.154,1
1765977546.15,0.231,0,61,77,98.09,0.153,1
1765977547.17,0.243,0,14,80,99.73,0.15,1
1765977548.19,0.163,1,3,85,103.78,0.142,0
1765977549.26,0.264,0,0,89,106.34,0.14,0
1765977550.26,0.289,0,0,89,104.25,0.14,0
1765977551.27,0.179,0,1,92,105.68,0.138,0
1765977552.33,0.23,0,0,92,103.59,0.138,0
1765977553.33,0.247,0,0,92,101.67,0.138,0
1765977554.39,0.138,0,0,95,102.99,0.135,0
1765977555.4,0.238,0,0,98,104.33,0.132,0
1765977556.42,0.262,0,0,100,104.58,0.13,0
1765977557.45,0.286,0,0,100,102.73,0.13,0
1765977558.45,0.222,0,0,100,100.99,0.13,0
1765977559.46,0.294,0,0,100,99.31,0.13,0
1765978118.86,0.202,1,1,0,0,0,0
1765978119.89,0.198,0,0,1,0,0.087,0
1765978120.93,0.278,0,0,3,34.45,0.061,0
1765978121.93,0.275,0,0,4,38.5,0.09,0
1765978122.95,0.288,0,0,4,33.06,0.09,0
1765978123.96,0.247,0,0,4,29.05,0.09,0
1765978124.96,0.204,0,0,5,32.38,0.076,0
1765978125.97,0.194,0,0,5,29.18,0.076,0
1765978126.99,0.3,0,1,6,31.89,0.09,0
1765978128.03,0.253,0,0,6,29.19,0.09,0
1765978129.03,0.313,0,0,7,31.5,0.092,0
1765978148.58,0.292,0,0,0,0,0,0
1765978149.65,0.251,0,0,0,0,0,0
1765978150.65,0.199,0,0,1,0,0.137,0
1765978151.7,0.248,0,0,1,11.45,0.137,0
1765978152.71,0.251,0,0,1,9.59,0.137,0
1765978153.75,0.235,0,0,2,16.47,0.166,0
1765978154.75,0.198,0,0,3,21.68,0.158,0
1765978155.78,0.136,1,3,4,25.72,0.219,0
1765978156.8,0.126,1,4,6,34.83,0.184,0
1765978157.82,0.246,0,0,9,47.54,0.156,0
1765978158.84,0.263,0,0,10,48.44,0.154,0
1765978159.86,0.271,0,0,12,53.71,0.15,0
1765978160.91,0.309,0,0,13,53.96,0.152,0
1765978161.91,0.288,0,0,13,50.46,0.152,0
1765978162.91,0.196,1,3,13,47.39,0.152,0
1765978163.94,0.235,0,9,16,54.88,0.163,0
1765978164.98,0.332,0,0,20,64.79,0.159,0
1765978165.99,0.266,0,0,20,61.43,0.159,0
1765978166.99,0.254,0,0,20,58.44,0.159,0
1765978168.0,0.235,0,0,21,58.47,0.155,0
1765978169.06,0.254,0,0,22,58.38,0.15,0
1765978170.08,0.213,1,2,24,60.98,0.141,0
1765978171.08,0.221,0,23,26,63.37,0.168,1
1765978172.1,0.21,1,7,33,77.19,0.147,0
1765978173.13,0.196,1,39,33,74.22,0.147,1
1765978174.13,0.216,1,54,35,75.87,0.191,1
1765978175.13,0.211,1,30,38,79.5,0.186,1
1765978176.15,0.218,1,25,42,84.87,0.178,1
1765978177.2,0.238,0,0,44,85.86,0.185,0
1765978178.22,0.21,1,4,46,86.89,0.188,0
1765978179.28,0.268,0,0,52,95.06,0.173,0
1765978180.29,0.277,0,0,53,94.01,0.173,0
1765978181.33,0.249,0,0,53,91.18,0.173,0
1765978182.35,0.283,0,0,53,88.59,0.173,0
1765978183.41,0.289,0,0,53,86.05,0.173,0
1765978184.42,0.289,0,0,55,86.92,0.17,0
1765978185.47,0.279,0,0,55,84.58,0.17,0
1765978186.48,0.279,0,0,57,85.44,0.167,0
1765978948.1,0.295,0,0,0,0,0,0
1765978949.11,0.277,0,0,0,0,0,0
1765978950.11,0.265,0,0,0,0.0,0,0
1765978951.14,0.265,0,0,0,0.0,0,0
1765978952.17,0.26,0,0,0,0.0,0,0
1765978953.24,0.256,0,0,1,7.23,0.006,0
1765978954.24,0.219,1,1,2,12.89,0.011,0
1765978955.25,0.212,1,9,7,40.72,0.096,0
1765978956.26,0.191,1,37,8,42.39,0.133,1
1765978957.29,0.236,0,39,11,53.42,0.217,1
1765978958.3,0.244,0,0,13,58.35,0.196,0
1765978959.32,0.228,0,0,14,58.42,0.184,0
1765978960.32,0.227,0,1,19,74.09,0.159,0
1765978961.34,0.188,1,21,21,76.8,0.166,1
1765978962.35,0.188,1,48,22,75.79,0.184,1
1765978963.39,0.195,1,67,26,84.58,0.217,1
1765978964.39,0.2,1,62,32,98.65,0.194,1
1765978965.4,0.206,1,73,36,105.53,0.183,1
1765978966.41,0.204,1,86,40,111.76,0.193,1
1765978967.42,0.185,1,113,41,109.44,0.211,1
1765978968.45,0.281,0,99,44,112.25,0.214,1
1765979045.22,0.265,0,0,0,0,0,0
1765979046.25,0.242,0,0,0,0,0,0
1765979047.28,0.222,0,12,4,0,0.165,1
1765979048.29,0.225,0,4,10,111.82,0.123,0
1765979049.3,0.253,0,0,12,113.01,0.126,0
1765979050.35,0.212,1,16,13,105.01,0.128,1
1765979051.36,0.209,1,25,17,120.83,0.171,1
1765979052.37,0.221,0,32,22,139.62,0.168,1
1765979053.42,0.203,1,25,29,165.67,0.149,1
1765979054.44,0.262,0,36,31,161.46,0.166,1
1765979055.45,0.279,0,0,32,153.25,0.163,0
1765979056.5,0.168,0,0,33,145.79,0.162,0
1765979868.96,0.266,0,0,0,0,0,0
1765979870.0,0.248,0,0,0,0,0,0
1765979871.0,0.287,0,0,0,0.0,0,0
1765979872.02,0.259,0,0,0,0.0,0,0
1765979873.08,0.253,0,0,0,0.0,0,0
1765979874.14,0.295,0,0,0,0.0,0,0
1765979875.19,0.298,0,0,0,0.0,0,0
1765979876.21,0.282,0,0,1,5.79,0.128,0
1765979877.27,0.29,0,0,3,15.77,0.091,0
1765979878.29,0.28,0,0,5,24.1,0.089,0
1765979879.31,0.283,0,0,7,31.2,0.103,0
1765979880.33,0.23,0,0,8,33.14,0.109,0
1765979881.34,0.256,0,0,10,38.72,0.106,0
1765979882.35,0.254,0,0,10,36.36,0.106,0
1765979883.37,0.287,0,0,10,34.24,0.106,0
1765979884.42,0.292,0,0,10,32.3,0.106,0
1765979885.42,0.301,0,0,10,30.65,0.106,0
1765979886.43,0.247,0,0,12,34.97,0.11,0
1765979887.44,0.24,0,0,13,36.13,0.103,0
1765979888.48,0.225,0,0,13,34.46,0.103,0
1765979889.48,0.234,0,0,15,38.07,0.106,0
1765979890.49,0.154,1,1,16,38.94,0.116,0
1765979891.5,0.221,0,0,17,39.75,0.113,0
1765979892.51,0.232,0,0,20,45.0,0.109,0
1765979893.57,0.225,0,10,22,47.61,0.134,1
1765979894.58,0.231,0,8,28,58.46,0.13,0
1765979895.6,0.231,0,11,32,64.54,0.135,1
1765979896.63,0.244,0,0,35,68.22,0.127,0
1765979897.64,0.141,1,3,37,69.81,0.128,0
1765979898.66,0.256,0,0,39,71.32,0.128,0
1765979899.7,0.225,0,0,39,69.12,0.128,0
1765979900.7,0.227,0,12,42,72.3,0.134,1
1765979901.72,0.181,1,29,43,71.93,0.146,1
1765979902.72,0.226,0,49,46,74.84,0.161,1
1765979903.72,0.231,0,4,49,77.61,0.154,0
1765979904.77,0.214,1,3,55,84.78,0.146,0
1765979905.78,0.198,1,21,58,87.14,0.153,1
1765979906.8,0.213,1,40,59,86.43,0.158,1
1765979907.85,0.222,0,0,63,90.01,0.16,0
1765979908.86,0.29,0,0,67,93.46,0.156,0
1765979909.87,0.08,1,24,67,91.31,0.156,1
1765979910.92,0.191,1,31,68,90.52,0.176,1
1765979911.93,0.137,0,0,70,91.14,0.173,0
1765979912.99,0.172,0,0,71,90.36,0.17,0
1765979914.0,0.187,0,0,72,89.71,0.168,0
1765979915.0,0.167,0,0,73,89.1,0.167,0
1765979916.07,0.16,1,3,80,95.57,0.157,0
1765979917.07,0.212,1,2,87,101.91,0.152,0
1765979918.08,0.278,0,0,92,105.68,0.147,0
1765979919.11,0.129,1,17,93,104.75,0.147,1
1765979920.13,0.138,1,47,93,102.78,0.147,1
1765979921.14,0.118,1,77,93,100.92,0.147,1
1765979922.19,0.274,0,94,96,102.23,0.178,1
1765979923.21,0.291,0,34,96,100.43,0.178,1
1765979924.22,0.247,0,0,96,98.67,0.178,0
1765979925.26,0.24,0,0,97,97.96,0.177,0
1765979926.27,0.611,0,0,98,97.31,0.175,0
1765979927.28,0.187,1,2,100,97.66,0.173,0
1765979928.28,0.311,0,0,101,97.06,0.172,0
1765979929.3,0.31,0,0,101,95.51,0.172,0
1765979930.31,0.235,0,0,101,94.0,0.172,0
1765979931.34,0.243,0,0,102,93.44,0.172,0
1765979932.35,0.244,0,0,105,94.73,0.169,0
1765979933.36,0.247,0,0,105,93.31,0.169,0
1765979934.36,0.22,0,0,106,92.84,0.168,0
1765979935.36,0.266,0,0,107,92.35,0.168,0
1765979936.42,0.179,0,0,107,90.97,0.168,0
1765979937.42,0.201,1,19,107,89.7,0.168,1
1765979938.43,0.211,1,44,108,89.27,0.173,1
1765979939.45,0.188,1,74,108,88.04,0.173,1
1765979940.5,0.19,1,105,108,86.8,0.173,1
1765979941.51,0.176,1,124,110,87.23,0.201,1
1765979942.52,0.231,0,130,114,89.21,0.204,1
1765979943.57,0.214,1,149,117,90.32,0.203,1
1765979944.57,0.122,1,177,118,89.93,0.206,1
1765979945.62,0.246,0,127,121,91.0,0.209,1
1765979946.62,0.24,0,76,123,91.37,0.206,1
1765979947.63,0.252,0,19,124,90.96,0.205,1
1765981176.56,0.238,0,0,0,0,0,0
1765981177.59,0.279,0,0,0,0,0,0
1765981178.59,0.193,1,3,3,30.79,0.11,0
1765981179.61,0.278,0,0,5,43.71,0.119,0
1765981180.62,0.259,0,0,5,38.11,0.119,0
1765981181.65,0.22,0,0,7,47.17,0.099,0
1765981182.66,0.16,1,5,12,72.64,0.081,0
1765981183.68,0.134,1,34,12,65.89,0.081,1
1765981184.68,0.135,1,65,12,60.37,0.081,1
1765981185.7,0.144,1,96,12,55.65,0.081,1
1765981186.75,0.164,1,126,12,51.43,0.081,1
1765981187.8,0.188,1,153,13,51.83,0.469,1
1765981378.87,0.25,0,0,0,0,0,0
1765981379.93,0.302,0,0,0,0,0,0
1765981380.98,0.154,1,9,1,0,0.075,0
1765981382.0,0.22,1,1,5,55.8,0.13,0
1765981383.06,0.202,1,1,8,74.58,0.117,0
1765981384.08,0.216,1,15,12,96.53,0.146,1
1765981385.13,0.267,0,0,16,112.85,0.126,0
1765981386.14,0.256,0,0,22,138.73,0.116,0
1765981387.19,0.268,0,0,25,141.93,0.111,0
1765981388.2,0.17,0,0,30,155.49,0.104,0
1765981389.2,0.282,0,0,30,143.09,0.104,0
1765981390.21,0.218,1,6,32,141.25,0.101,0
1765981391.22,0.166,0,6,39,160.25,0.105,0
1765981392.27,0.235,0,7,42,161.12,0.106,0
1765981393.28,0.196,1,25,45,162.14,0.11,1
1765981394.28,0.225,0,31,49,166.46,0.125,1
1765981395.29,0.187,1,7,51,163.91,0.122,0
1765981396.3,0.192,0,0,53,161.56,0.122,0
1765981397.36,0.202,1,8,55,159.15,0.12,0
1765981398.36,0.102,1,2,57,157.31,0.123,0
1765981399.37,0.302,0,0,61,160.87,0.121,0
1765981400.41,0.206,1,14,61,153.83,0.121,1
1765981401.42,0.211,1,38,62,150.01,0.128,1
1765981402.44,0.139,1,59,64,148.71,0.151,1
1765981403.49,0.271,0,16,65,145.21,0.152,1
1765981404.49,0.279,0,0,65,139.92,0.152,0
1765981405.5,0.271,0,0,65,135.03,0.152,0
1765981406.51,0.266,0,0,65,130.5,0.152,0
1765981407.51,0.189,1,1,65,126.26,0.152,0
1765981946.65,0.27,0,0,0,0,0,0
1765981947.66,0.269,0,0,0,0,0,0
1765981948.68,0.295,0,0,1,11.28,0.013,0
1765981949.73,0.302,0,0,1,9.43,0.013,0
1765981950.74,0.247,0,0,1,8.14,0.013,0
1765981951.74,0.272,0,0,2,14.31,0.101,0
1765981952.77,0.26,0,0,5,31.9,0.072,0
1765981953.79,0.267,0,0,7,40.24,0.086,0
1765981954.81,0.243,0,0,12,62.88,0.086,0
1765981955.82,0.213,1,1,13,62.6,0.084,0
1765981956.82,0.237,0,0,14,62.38,0.081,0
1765981957.83,0.224,0,0,14,58.05,0.081,0
1765981959.59,0.175,1,10,14,54.47,0.081,1
1765981960.61,0.121,1,5,22,76.52,0.131,0
1765981961.62,0.252,0,0,25,82.16,0.136,0
1765981962.83,0.199,1,10,25,80.35,0.136,1
1765981963.88,0.217,1,7,29,84.78,0.172,0
1765981964.89,0.209,1,22,32,89.16,0.172,1
1765981965.94,0.217,1,30,32,85.03,0.172,1
1765981966.95,0.189,1,57,33,83.92,0.214,1
1765981967.96,0.194,1,88,33,80.49,0.214,1
1765981968.96,0.21,1,90,35,82.01,0.284,1
1765981969.97,0.231,0,82,39,87.92,0.273,1
1765981970.97,0.217,1,73,43,93.42,0.258,1
1765981972.02,0.236,0,65,45,94.19,0.27,1
1765981973.04,0.269,0,8,46,92.99,0.265,0
1765981974.08,0.208,1,3,47,91.81,0.26,0
1765981975.09,0.255,0,0,52,98.31,0.242,0
1765981976.11,0.234,0,0,52,95.26,0.242,0
1765981977.16,0.266,0,6,58,102.95,0.224,0
1765981978.79,0.178,1,10,58,100.5,0.224,1
1765981979.83,0.235,0,0,64,105.29,0.224,0
1765981980.83,0.224,0,0,66,105.66,0.218,0
1765981981.85,0.229,0,0,70,109.11,0.208,0
1765981983.13,0.191,1,10,71,109.33,0.208,1
1765981984.16,0.234,0,6,78,114.69,0.211,0
1765981985.17,0.175,1,11,80,114.8,0.207,1
1765981986.18,0.265,0,0,85,119.12,0.204,0
1765981987.19,0.243,0,0,88,120.46,0.2,0
1765981988.21,0.279,0,0,91,121.75,0.196,0
1765981989.25,0.281,0,0,91,119.01,0.196,0
1765981990.25,0.251,0,0,93,118.98,0.195,0
1765981991.28,0.22,0,2,96,120.2,0.192,0
1765981992.55,0.183,1,10,97,120.31,0.192,1
1765981993.59,0.222,0,35,98,117.06,0.21,1
1765981994.59,0.22,0,14,104,121.8,0.202,1
1765981995.59,0.191,1,16,105,120.62,0.2,1
1765981996.61,0.254,0,0,111,125.07,0.201,0
1765981997.65,0.207,1,31,111,122.66,0.201,1
1765981998.66,0.259,0,28,112,121.51,0.216,1
1765981999.67,0.24,0,0,112,119.33,0.216,0
1765982022.41,0.26,0,0,0,0,0,0
1765982023.43,0.252,0,0,1,0,0.014,0
1765982024.43,0.273,0,0,3,0,0.074,0
1765982025.45,0.253,0,0,5,58.6,0.061,0
1765982026.46,0.169,1,4,5,48.95,0.061,0
1765982027.46,0.223,0,0,9,75.67,0.077,0
1765982028.8,0.21,1,10,10,78.33,0.08,1
1765982029.84,0.248,0,0,13,82.01,0.158,0
1765982030.85,0.234,0,0,17,96.97,0.127,0
1765982031.86,0.215,1,2,25,130.07,0.103,0
1765982032.86,0.231,0,0,31,148.39,0.094,0
1765982033.9,0.182,1,1,34,150.28,0.095,0
1765982034.92,0.302,0,0,40,164.48,0.094,0
1765982035.93,0.257,0,0,40,153.78,0.094,0
1765982036.94,0.221,0,0,43,155.39,0.093,0
1765982038.29,0.202,1,10,44,153.88,0.092,1
1765982039.31,0.245,0,0,45,142.26,0.115,0
1765982040.32,0.224,0,0,49,147.05,0.11,0
1765982041.34,0.21,1,2,53,151.34,0.106,0
1765982042.48,0.202,1,10,54,151.84,0.109,1
1765982043.52,0.202,1,44,54,139.68,0.109,1
1765982044.53,0.203,1,32,57,141.33,0.145,1
1765982045.55,0.205,1,29,58,137.96,0.144,1
1765982046.59,0.231,0,0,64,146.2,0.15,0
1765982047.6,0.223,0,0,67,147.39,0.147,0
1765982048.61,0.234,0,0,70,148.51,0.142,0
1765982049.82,0.14,1,10,70,146.46,0.142,1
1765982050.82,0.255,0,0,74,145.62,0.152,0
1765982051.82,0.269,0,0,74,140.96,0.152,0
1765982052.87,0.253,0,0,74,136.45,0.152,0
1765982053.87,0.201,1,3,74,132.37,0.152,0
1765982054.95,0.216,1,10,74,131.31,0.152,1
1765982055.96,0.164,1,38,75,126.3,0.171,1
1765982056.98,0.216,1,66,76,124.42,0.187,1
1765982057.98,0.242,0,60,78,124.31,0.195,1
1765982059.01,0.323,0,16,81,125.64,0.19,1
1765982060.02,0.259,0,0,82,123.97,0.19,0
1765982061.02,0.289,0,0,84,123.9,0.187,0
1765982062.02,0.245,0,0,84,120.87,0.187,0
1765982063.02,0.266,0,0,84,118.04,0.187,0
1765982064.04,0.23,0,0,85,116.69,0.185,0
1765982065.04,0.25,0,0,86,115.4,0.183,0
1765982066.06,0.251,0,0,87,114.14,0.181,0
1765982067.08,0.292,0,0,87,111.67,0.181,0
1765982068.11,0.269,0,0,87,109.26,0.181,0
1765982069.16,0.22,0,0,89,109.38,0.179,0
1767011686.67,0.262,0,0,0,0,0,0
1767011687.71,0.293,0,0,3,0,0.03,0
1767011688.71,0.258,0,0,3,0,0.03,0
1767011689.73,0.293,0,0,3,31.42,0.03,0
1767011690.78,0.289,0,0,3,26.54,0.03,0
1767011691.79,0.311,0,0,3,23.08,0.03,0
1767011692.79,0.297,0,0,3,20.46,0.03,0
1767011694.01,0.299,0,0,3,17.96,0.03,0
1767011695.06,0.267,0,0,3,16.27,0.03,0
1767011696.11,0.25,0,0,4,19.81,0.06,0
1767011697.11,0.243,0,0,5,22.87,0.062,0
1767011698.12,0.271,0,0,6,25.48,0.072,0
1767011699.12,0.289,0,0,6,23.79,0.072,0
1767011700.14,0.241,0,2,9,33.44,0.072,0
1767011701.2,0.271,0,0,9,31.38,0.072,0
1767011702.21,0.251,0,0,9,29.66,0.072,0
1767011703.21,0.275,0,0,10,31.22,0.076,0
1767011704.25,0.292,0,0,10,29.62,0.076,0
1767011705.29,0.307,0,0,10,28.18,0.076,0
1767011706.29,0.285,0,0,10,26.9,0.076,0
1767011707.3,0.297,0,0,10,25.75,0.076,0
1767011708.33,0.294,0,0,10,24.65,0.076,0
1767011709.34,0.294,0,0,10,23.67,0.076,0
1767011710.36,0.317,0,0,10,22.77,0.076,0
1767011711.36,0.261,0,0,10,21.93,0.076,0
1767011712.39,0.284,0,0,10,21.13,0.076,0
1767011713.4,0.222,0,8,11,22.44,0.099,0
1767011714.41,0.274,0,0,11,21.7,0.099,0
1767011715.42,0.252,0,0,13,24.82,0.103,0
1767011716.48,0.274,0,0,13,24.01,0.103,0
1767011717.5,0.316,0,0,13,23.28,0.103,0
1767011718.54,0.29,0,0,13,22.58,0.103,0
1767011719.55,0.275,0,0,16,27.0,0.089,0
1767011720.56,0.231,0,0,20,32.82,0.085,0
1767011721.57,0.298,0,0,20,31.93,0.085,0
1767011722.58,0.294,0,0,21,32.65,0.085,0
1767011723.62,0.29,0,0,21,31.8,0.085,0
1767011724.64,0.291,0,0,22,32.48,0.084,0
1767011725.65,0.265,0,0,22,31.69,0.084,0
1767011726.69,0.234,0,0,23,32.33,0.081,0
1767011727.71,0.271,0,0,23,31.57,0.081,0
1767011728.77,0.237,0,0,26,34.85,0.079,0
1767011729.77,0.25,0,0,27,35.39,0.079,0
1767011730.8,0.252,0,0,28,35.9,0.081,0
1767011731.83,0.278,0,0,28,35.12,0.081,0
1767011732.86,0.305,0,0,29,35.6,0.08,0
1767011733.9,0.312,0,0,29,34.87,0.08,0
1767011734.91,0.275,0,3,31,36.53,0.083,0
1767011735.91,0.268,0,0,32,36.98,0.083,0
1767011736.92,0.276,0,0,32,36.28,0.083,0
1767011737.96,0.288,0,0,32,35.58,0.083,0
1767011738.96,0.263,0,0,32,34.93,0.083,0
1767011739.98,0.295,0,0,32,34.3,0.083,0
1767011740.99,0.283,0,0,32,33.68,0.083,0
1767011742.05,0.296,0,0,32,33.08,0.083,0
1767011743.06,0.295,0,0,32,32.51,0.083,0
1767011744.1,0.316,0,0,32,31.94,0.083,0
1767011745.11,0.313,0,0,32,31.41,0.083,0
1767011746.13,0.29,0,0,32,30.9,0.083,0
1767011747.14,0.321,0,0,32,30.41,0.083,0
1767011748.16,0.288,0,0,32,29.92,0.083,0
1767011749.17,0.314,0,0,32,29.46,0.083,0
1767011750.19,0.306,0,0,32,29.01,0.083,0
1767011751.19,0.29,0,0,32,28.57,0.083,0
1767011752.21,0.316,0,0,32,28.15,0.083,0
1767011753.23,0.214,1,1,32,27.73,0.083,0
1767011754.25,0.308,0,0,34,29.04,0.081,0
1767011755.26,0.265,0,0,34,28.63,0.081,0
1767011756.26,0.325,0,0,34,28.23,0.081,0
1767011757.27,0.308,0,0,34,27.84,0.081,0
1767011758.28,0.275,0,0,34,27.46,0.081,0
1767011759.33,0.268,0,0,34,27.08,0.081,0
1767011760.35,0.0,0,0,34,26.72,0.081,0
1767011761.36,0.27,0,0,35,27.14,0.08,0
1767011762.39,0.298,0,0,35,26.79,0.08,0
1767011763.4,0.261,0,0,37,27.96,0.08,0
1767011764.41,0.276,0,0,37,27.61,0.08,0
1767011765.42,0.177,1,7,37,27.26,0.08,0
1767011766.42,0.221,0,0,42,30.57,0.086,0
1767011767.42,0.243,0,0,44,31.64,0.088,0
1767011768.47,0.246,0,0,44,31.25,0.088,0
1767011769.49,0.256,0,0,45,31.58,0.088,0
1767011770.49,0.274,0,0,45,31.21,0.088,0
1767011771.5,0.274,0,0,45,30.85,0.088,0
1767011772.5,0.271,0,0,45,30.51,0.088,0
1767011773.55,0.271,0,0,45,30.15,0.088,0
1767011774.56,0.269,0,0,45,29.81,0.088,0
1767011775.56,0.24,0,0,45,29.49,0.088,0
1767011776.57,0.285,0,0,45,29.16,0.088,0
1767011777.58,0.282,0,0,45,28.85,0.088,0
1767011778.62,0.258,0,0,45,28.53,0.088,0
1767011779.63,0.27,0,0,45,28.23,0.088,0
1767011780.65,0.281,0,0,45,27.93,0.088,0
1767011781.65,0.253,0,0,45,27.65,0.088,0
1767011782.65,0.272,0,0,45,27.37,0.088,0
1767011783.7,0.288,0,0,45,27.08,0.088,0
1767011784.7,0.235,0,0,46,27.41,0.087,0
1767011785.71,0.26,0,0,46,27.13,0.087,0
1767011786.71,0.25,0,0,46,26.87,0.087,0
1767011787.72,0.199,1,3,46,26.61,0.087,0
1767011788.76,0.254,0,7,51,29.21,0.091,0
1767011789.78,0.193,1,15,54,30.63,0.088,0
1767011790.79,0.217,0,0,57,32.02,0.097,0
1767011791.83,0.19,1,3,61,33.94,0.096,0
1767011792.84,0.197,0,9,67,36.93,0.098,0
1767011793.85,0.171,1,3,70,38.23,0.098,0
1767011794.85,0.201,1,3,72,38.97,0.099,0
1767011795.88,0.204,1,17,74,39.69,0.106,0
1767011796.92,0.216,1,17,76,40.38,0.106,1
1767011797.93,0.258,0,0,80,42.13,0.104,0
1767011799.73,0.175,1,20,81,42.29,0.103,1
1767011800.78,0.193,1,50,82,42.13,0.128,1
1767011801.8,0.178,1,77,83,42.27,0.137,1
1767011802.81,0.186,0,74,85,42.92,0.15,1
1767011803.81,0.174,0,12,85,42.57,0.15,1
1767011804.86,0.273,0,0,87,43.19,0.151,0
1767011805.88,0.207,1,2,92,45.29,0.146,0
1767011807.03,0.164,1,10,93,45.66,0.145,1
1767011808.06,0.187,1,14,96,46.43,0.158,1
1767011809.06,0.187,1,44,96,46.05,0.158,1
1767011810.07,0.174,1,50,96,45.98,0.158,1
1767011811.08,0.234,0,63,98,46.27,0.185,1
1767011812.08,0.291,0,23,101,47.31,0.181,1
1767011813.09,0.264,0,0,101,46.94,0.181,0
1767011814.09,0.239,0,0,103,47.5,0.178,0
1767011815.82,0.18,1,10,106,48.55,0.176,1
1767011816.88,0.0,0,3,109,49.22,0.187,0
1767011817.89,0.264,0,0,110,49.29,0.186,0
1767011819.56,0.196,1,10,113,50.32,0.182,1
1767011820.62,0.267,0,0,117,51.38,0.186,0
1767011821.67,0.256,0,0,120,52.3,0.184,0
1767011822.68,0.264,0,0,120,51.92,0.184,0
1767011823.69,0.253,0,0,122,52.4,0.182,0
1767011824.7,0.242,0,0,122,52.02,0.182,0
1767011825.71,0.0,0,0,124,52.5,0.179,0
1767011827.17,0.192,1,10,124,52.26,0.179,1
1767011828.23,0.0,0,0,128,53.25,0.183,0
1767011829.28,0.0,0,0,128,52.87,0.183,0
1767011830.3,0.0,0,0,129,52.9,0.182,0
1767011831.32,0.0,0,0,129,52.54,0.182,0
1767011832.33,0.0,0,0,129,52.18,0.182,0
1767011833.33,0.0,0,0,129,51.83,0.182,0
1767011834.36,0.248,0,0,129,51.47,0.182,0
1767011835.37,0.0,0,0,129,51.13,0.182,0
1767011836.39,0.223,0,0,129,50.79,0.182,0
1767011837.4,0.25,0,0,130,50.85,0.18,0
1767011838.44,0.259,0,0,130,50.5,0.18,0
1767011853.15,0.223,0,0,0,0,0,0
1767011854.15,0.239,0,0,0,0,0,0
1767011855.16,0.23,0,0,0,0,0,0
1767011856.16,0.278,0,0,0,0.0,0,0
1767011857.2,0.241,0,0,0,0.0,0,0
1767011858.23,0.255,0,0,0,0.0,0,0
1767011859.25,0.202,1,7,1,6.89,0.029,0
1767011860.5,0.143,1,20,1,6.57,0.029,1
1767011861.52,0.237,0,0,3,16.39,0.499,0
1767011862.56,0.263,0,0,5,24.97,0.314,0
1767011863.62,0.256,0,0,5,22.94,0.314,0
1767011864.64,0.263,0,0,5,21.28,0.314,0
1767011865.69,0.27,0,0,6,23.76,0.27,0
1767011866.75,0.26,0,0,6,22.21,0.27,0
1767011867.77,0.251,0,0,6,20.91,0.27,0
1767011868.78,0.274,0,0,6,19.73,0.27,0
1767011869.82,0.232,0,0,7,21.78,0.24,0
1767011870.84,0.272,0,0,11,32.52,0.193,0
1767011871.84,0.237,0,0,13,36.63,0.172,0
1767011872.85,0.231,0,0,17,45.73,0.147,0
1767011873.9,0.233,0,0,17,43.65,0.147,0
1767011874.91,0.257,0,0,20,49.24,0.134,0
1767011875.91,0.263,0,0,21,49.65,0.129,0
1767011876.93,0.258,0,0,21,47.74,0.129,0
1767011877.97,0.232,0,0,24,52.51,0.117,0
1767011878.97,0.245,0,0,26,54.88,0.115,0
1767011879.98,0.271,0,0,26,52.99,0.115,0
1767011880.98,0.243,0,0,26,51.24,0.115,0
1767011882.0,0.246,0,0,28,53.41,0.11,0
